#    L    TT             EE             TE             PP             TP          
  2988   0.243184E+02   0.898417E+00  -0.196143E+01   0.214006E+05   0.532304E+00
  2989   0.243011E+02   0.891617E+00  -0.195214E+01   0.213784E+05   0.541486E+00
  2990   0.242838E+02   0.884733E+00  -0.194268E+01   0.213562E+05   0.551112E+00
  2991   0.242651E+02   0.877840E+00  -0.193296E+01   0.213340E+05   0.561190E+00
  2992   0.242457E+02   0.871162E+00  -0.192300E+01   0.213119E+05   0.571729E+00
  2993   0.242264E+02   0.864400E+00  -0.191285E+01   0.212898E+05   0.582739E+00
  2994   0.242056E+02   0.857630E+00  -0.190253E+01   0.212677E+05   0.594227E+00
  2995   0.241849E+02   0.851074E+00  -0.189181E+01   0.212456E+05   0.606202E+00
  2996   0.241642E+02   0.844510E+00  -0.188113E+01   0.212236E+05   0.618674E+00
  2997   0.241421E+02   0.837938E+00  -0.187005E+01   0.212016E+05   0.631650E+00
  2998   0.241192E+02   0.831431E+00  -0.185901E+01   0.211795E+05   0.645140E+00
  2999   0.240957E+02   0.824991E+00  -0.184756E+01   0.211576E+05   0.659152E+00
  3000   0.240722E+02   0.818617E+00  -0.183601E+01   0.211356E+05   0.673695E+00
  3001   0.240479E+02   0.812234E+00  -0.182428E+01   0.211137E+05   0.688772E+00
  3002   0.240230E+02   0.805993E+00  -0.181236E+01   0.210918E+05   0.704368E+00
  3003   0.239966E+02   0.799744E+00  -0.180034E+01   0.210699E+05   0.720461E+00
  3004   0.239703E+02   0.793562E+00  -0.178806E+01   0.210480E+05   0.737028E+00
  3005   0.239432E+02   0.787521E+00  -0.177559E+01   0.210262E+05   0.754050E+00
  3006   0.239161E+02   0.781474E+00  -0.176302E+01   0.210044E+05   0.771505E+00
  3007   0.238876E+02   0.775493E+00  -0.175034E+01   0.209826E+05   0.789370E+00
  3008   0.238591E+02   0.769506E+00  -0.173748E+01   0.209608E+05   0.807626E+00
  3009   0.238291E+02   0.763699E+00  -0.172451E+01   0.209391E+05   0.826250E+00
  3010   0.237991E+02   0.757974E+00  -0.171136E+01   0.209173E+05   0.845221E+00
  3011   0.237684E+02   0.752236E+00  -0.169810E+01   0.208956E+05   0.864517E+00
  3012   0.237370E+02   0.746589E+00  -0.168474E+01   0.208740E+05   0.884118E+00
  3013   0.237041E+02   0.741003E+00  -0.167119E+01   0.208523E+05   0.904002E+00
  3014   0.236719E+02   0.735515E+00  -0.165762E+01   0.208307E+05   0.924147E+00
  3015   0.236375E+02   0.730067E+00  -0.164386E+01   0.208091E+05   0.944532E+00
  3016   0.236039E+02   0.724695E+00  -0.163014E+01   0.207875E+05   0.965136E+00
  3017   0.235680E+02   0.719401E+00  -0.161616E+01   0.207659E+05   0.985937E+00
  3018   0.235329E+02   0.714168E+00  -0.160223E+01   0.207444E+05   0.100691E+01
  3019   0.234962E+02   0.708998E+00  -0.158812E+01   0.207229E+05   0.102805E+01
  3020   0.234596E+02   0.703921E+00  -0.157398E+01   0.207014E+05   0.104931E+01
  3021   0.234207E+02   0.698921E+00  -0.155980E+01   0.206799E+05   0.107069E+01
  3022   0.233826E+02   0.693991E+00  -0.154552E+01   0.206584E+05   0.109215E+01
  3023   0.233422E+02   0.689147E+00  -0.153113E+01   0.206370E+05   0.111369E+01
  3024   0.233025E+02   0.684374E+00  -0.151663E+01   0.206156E+05   0.113527E+01
  3025   0.232628E+02   0.679679E+00  -0.150218E+01   0.205942E+05   0.115688E+01
  3026   0.232231E+02   0.675071E+00  -0.148762E+01   0.205729E+05   0.117849E+01
  3027   0.231812E+02   0.670533E+00  -0.147303E+01   0.205515E+05   0.120009E+01
  3028   0.231385E+02   0.666083E+00  -0.145841E+01   0.205302E+05   0.122165E+01
  3029   0.230950E+02   0.661711E+00  -0.144383E+01   0.205089E+05   0.124315E+01
  3030   0.230514E+02   0.657426E+00  -0.142915E+01   0.204876E+05   0.126457E+01
  3031   0.230071E+02   0.653207E+00  -0.141451E+01   0.204664E+05   0.128588E+01
  3032   0.229621E+02   0.649081E+00  -0.139983E+01   0.204452E+05   0.130708E+01
  3033   0.229162E+02   0.645022E+00  -0.138513E+01   0.204240E+05   0.132812E+01
  3034   0.228696E+02   0.641064E+00  -0.137040E+01   0.204028E+05   0.134901E+01
  3035   0.228229E+02   0.637187E+00  -0.135571E+01   0.203816E+05   0.136970E+01
  3036   0.227754E+02   0.633383E+00  -0.134091E+01   0.203605E+05   0.139018E+01
  3037   0.227265E+02   0.629668E+00  -0.132623E+01   0.203394E+05   0.141044E+01
  3038   0.226782E+02   0.626033E+00  -0.131153E+01   0.203183E+05   0.143044E+01
  3039   0.226283E+02   0.622473E+00  -0.129694E+01   0.202972E+05   0.145017E+01
  3040   0.225785E+02   0.619008E+00  -0.128232E+01   0.202762E+05   0.146960E+01
  3041   0.225270E+02   0.615626E+00  -0.126767E+01   0.202551E+05   0.148872E+01
  3042   0.224763E+02   0.612325E+00  -0.125314E+01   0.202341E+05   0.150750E+01
  3043   0.224233E+02   0.609106E+00  -0.123857E+01   0.202131E+05   0.152592E+01
  3044   0.223702E+02   0.605984E+00  -0.122406E+01   0.201922E+05   0.154396E+01
  3045   0.223171E+02   0.602930E+00  -0.120966E+01   0.201712E+05   0.156160E+01
  3046   0.222632E+02   0.599973E+00  -0.119523E+01   0.201503E+05   0.157881E+01
  3047   0.222091E+02   0.597091E+00  -0.118092E+01   0.201294E+05   0.159558E+01
  3048   0.221543E+02   0.594285E+00  -0.116658E+01   0.201086E+05   0.161189E+01
  3049   0.220987E+02   0.591578E+00  -0.115236E+01   0.200877E+05   0.162770E+01
  3050   0.220430E+02   0.588953E+00  -0.113826E+01   0.200669E+05   0.164301E+01
  3051   0.219850E+02   0.586405E+00  -0.112413E+01   0.200461E+05   0.165779E+01
  3052   0.219284E+02   0.583933E+00  -0.111012E+01   0.200253E+05   0.167206E+01
  3053   0.218702E+02   0.581560E+00  -0.109616E+01   0.200045E+05   0.168581E+01
  3054   0.218128E+02   0.579256E+00  -0.108239E+01   0.199838E+05   0.169906E+01
  3055   0.217545E+02   0.577036E+00  -0.106867E+01   0.199631E+05   0.171181E+01
  3056   0.216953E+02   0.574900E+00  -0.105500E+01   0.199424E+05   0.172408E+01
  3057   0.216354E+02   0.572841E+00  -0.104145E+01   0.199217E+05   0.173588E+01
  3058   0.215754E+02   0.570866E+00  -0.102809E+01   0.199010E+05   0.174721E+01
  3059   0.215145E+02   0.568969E+00  -0.101472E+01   0.198804E+05   0.175809E+01
  3060   0.214536E+02   0.567149E+00  -0.100146E+01   0.198598E+05   0.176851E+01
  3061   0.213919E+02   0.565413E+00  -0.988407E+00   0.198392E+05   0.177850E+01
  3062   0.213308E+02   0.563763E+00  -0.975478E+00   0.198186E+05   0.178807E+01
  3063   0.212689E+02   0.562168E+00  -0.962526E+00   0.197981E+05   0.179721E+01
  3064   0.212054E+02   0.560672E+00  -0.949775E+00   0.197775E+05   0.180594E+01
  3065   0.211426E+02   0.559240E+00  -0.937151E+00   0.197570E+05   0.181427E+01
  3066   0.210790E+02   0.557893E+00  -0.924729E+00   0.197365E+05   0.182221E+01
  3067   0.210153E+02   0.556617E+00  -0.912435E+00   0.197161E+05   0.182977E+01
  3068   0.209515E+02   0.555427E+00  -0.900195E+00   0.196956E+05   0.183696E+01
  3069   0.208869E+02   0.554300E+00  -0.888233E+00   0.196752E+05   0.184378E+01
  3070   0.208214E+02   0.553244E+00  -0.876327E+00   0.196548E+05   0.185025E+01
  3071   0.207559E+02   0.552259E+00  -0.864551E+00   0.196344E+05   0.185637E+01
  3072   0.206903E+02   0.551353E+00  -0.853054E+00   0.196141E+05   0.186215E+01
  3073   0.206246E+02   0.550510E+00  -0.841615E+00   0.195938E+05   0.186761E+01
  3074   0.205589E+02   0.549739E+00  -0.830382E+00   0.195734E+05   0.187275E+01
  3075   0.204923E+02   0.549040E+00  -0.819207E+00   0.195531E+05   0.187759E+01
  3076   0.204263E+02   0.548413E+00  -0.808314E+00   0.195329E+05   0.188212E+01
  3077   0.203588E+02   0.547850E+00  -0.797555E+00   0.195126E+05   0.188636E+01
  3078   0.202927E+02   0.547351E+00  -0.786930E+00   0.194924E+05   0.189033E+01
  3079   0.202250E+02   0.546925E+00  -0.776514E+00   0.194722E+05   0.189402E+01
  3080   0.201580E+02   0.546556E+00  -0.766307E+00   0.194520E+05   0.189745E+01
  3081   0.200902E+02   0.546251E+00  -0.756200E+00   0.194318E+05   0.190063E+01
  3082   0.200222E+02   0.546012E+00  -0.746340E+00   0.194117E+05   0.190356E+01
  3083   0.199542E+02   0.545845E+00  -0.736632E+00   0.193916E+05   0.190626E+01
  3084   0.198868E+02   0.545729E+00  -0.727084E+00   0.193715E+05   0.190874E+01
  3085   0.198179E+02   0.545671E+00  -0.717763E+00   0.193514E+05   0.191100E+01
  3086   0.197496E+02   0.545671E+00  -0.708610E+00   0.193313E+05   0.191305E+01
  3087   0.196812E+02   0.545729E+00  -0.699664E+00   0.193113E+05   0.191490E+01
  3088   0.196127E+02   0.545852E+00  -0.690901E+00   0.192913E+05   0.191657E+01
  3089   0.195441E+02   0.546034E+00  -0.682339E+00   0.192713E+05   0.191806E+01
  3090   0.194747E+02   0.546260E+00  -0.673969E+00   0.192513E+05   0.191937E+01
  3091   0.194067E+02   0.546537E+00  -0.665800E+00   0.192313E+05   0.192053E+01
  3092   0.193372E+02   0.546880E+00  -0.657818E+00   0.192114E+05   0.192154E+01
  3093   0.192682E+02   0.547267E+00  -0.650045E+00   0.191915E+05   0.192240E+01
  3094   0.191992E+02   0.547714E+00  -0.642460E+00   0.191716E+05   0.192314E+01
  3095   0.191301E+02   0.548197E+00  -0.635085E+00   0.191517E+05   0.192374E+01
  3096   0.190609E+02   0.548732E+00  -0.627907E+00   0.191318E+05   0.192424E+01
  3097   0.189923E+02   0.549318E+00  -0.620932E+00   0.191120E+05   0.192463E+01
  3098   0.189229E+02   0.549950E+00  -0.614163E+00   0.190922E+05   0.192492E+01
  3099   0.188542E+02   0.550626E+00  -0.607598E+00   0.190724E+05   0.192513E+01
  3100   0.187854E+02   0.551347E+00  -0.601239E+00   0.190526E+05   0.192526E+01
  3101   0.187164E+02   0.552106E+00  -0.595087E+00   0.190329E+05   0.192532E+01
  3102   0.186481E+02   0.552917E+00  -0.589142E+00   0.190131E+05   0.192531E+01
  3103   0.185790E+02   0.553758E+00  -0.583403E+00   0.189934E+05   0.192524E+01
  3104   0.185106E+02   0.554644E+00  -0.577880E+00   0.189737E+05   0.192509E+01
  3105   0.184420E+02   0.555567E+00  -0.572558E+00   0.189541E+05   0.192487E+01
  3106   0.183733E+02   0.556528E+00  -0.567445E+00   0.189344E+05   0.192459E+01
  3107   0.183054E+02   0.557518E+00  -0.562533E+00   0.189148E+05   0.192423E+01
  3108   0.182373E+02   0.558561E+00  -0.557838E+00   0.188952E+05   0.192379E+01
  3109   0.181691E+02   0.559619E+00  -0.553338E+00   0.188756E+05   0.192329E+01
  3110   0.181016E+02   0.560707E+00  -0.549056E+00   0.188560E+05   0.192271E+01
  3111   0.180340E+02   0.561831E+00  -0.544971E+00   0.188365E+05   0.192206E+01
  3112   0.179664E+02   0.562986E+00  -0.541104E+00   0.188169E+05   0.192133E+01
  3113   0.178986E+02   0.564163E+00  -0.537442E+00   0.187974E+05   0.192053E+01
  3114   0.178315E+02   0.565362E+00  -0.533985E+00   0.187779E+05   0.191965E+01
  3115   0.177644E+02   0.566590E+00  -0.530725E+00   0.187585E+05   0.191869E+01
  3116   0.176994E+02   0.567849E+00  -0.527664E+00   0.187390E+05   0.191766E+01
  3117   0.176328E+02   0.569129E+00  -0.524817E+00   0.187196E+05   0.191655E+01
  3118   0.175669E+02   0.570417E+00  -0.522169E+00   0.187002E+05   0.191536E+01
  3119   0.175010E+02   0.571734E+00  -0.519729E+00   0.186808E+05   0.191409E+01
  3120   0.174357E+02   0.573073E+00  -0.517488E+00   0.186614E+05   0.191275E+01
  3121   0.173703E+02   0.574426E+00  -0.515441E+00   0.186421E+05   0.191132E+01
  3122   0.173079E+02   0.575795E+00  -0.513595E+00   0.186227E+05   0.190981E+01
  3123   0.172431E+02   0.577170E+00  -0.511944E+00   0.186034E+05   0.190822E+01
  3124   0.171790E+02   0.578559E+00  -0.510487E+00   0.185841E+05   0.190655E+01
  3125   0.171134E+02   0.579971E+00  -0.509225E+00   0.185649E+05   0.190479E+01
  3126   0.170507E+02   0.581389E+00  -0.508159E+00   0.185456E+05   0.190295E+01
  3127   0.169872E+02   0.582822E+00  -0.507289E+00   0.185264E+05   0.190103E+01
  3128   0.169244E+02   0.584254E+00  -0.506600E+00   0.185072E+05   0.189902E+01
  3129   0.168622E+02   0.585693E+00  -0.506101E+00   0.184880E+05   0.189693E+01
  3130   0.168000E+02   0.587139E+00  -0.505807E+00   0.184688E+05   0.189475E+01
  3131   0.167385E+02   0.588598E+00  -0.505681E+00   0.184497E+05   0.189249E+01
  3132   0.166769E+02   0.590058E+00  -0.505739E+00   0.184305E+05   0.189013E+01
  3133   0.166160E+02   0.591516E+00  -0.505981E+00   0.184114E+05   0.188769E+01
  3134   0.165558E+02   0.592974E+00  -0.506400E+00   0.183923E+05   0.188517E+01
  3135   0.164963E+02   0.594446E+00  -0.507011E+00   0.183733E+05   0.188255E+01
  3136   0.164361E+02   0.595909E+00  -0.507792E+00   0.183542E+05   0.187984E+01
  3137   0.163772E+02   0.597364E+00  -0.508737E+00   0.183352E+05   0.187704E+01
  3138   0.163183E+02   0.598818E+00  -0.509861E+00   0.183162E+05   0.187416E+01
  3139   0.162609E+02   0.600264E+00  -0.511150E+00   0.182972E+05   0.187118E+01
  3140   0.162034E+02   0.601709E+00  -0.512625E+00   0.182782E+05   0.186810E+01
  3141   0.161451E+02   0.603152E+00  -0.514244E+00   0.182592E+05   0.186494E+01
  3142   0.160890E+02   0.604573E+00  -0.516036E+00   0.182403E+05   0.186168E+01
  3143   0.160336E+02   0.605992E+00  -0.517987E+00   0.182214E+05   0.185833E+01
  3144   0.159774E+02   0.607410E+00  -0.520097E+00   0.182025E+05   0.185488E+01
  3145   0.159219E+02   0.608812E+00  -0.522367E+00   0.181836E+05   0.185134E+01
  3146   0.158672E+02   0.610191E+00  -0.524790E+00   0.181648E+05   0.184770E+01
  3147   0.158131E+02   0.611568E+00  -0.527359E+00   0.181459E+05   0.184397E+01
  3148   0.157598E+02   0.612929E+00  -0.530081E+00   0.181271E+05   0.184014E+01
  3149   0.157064E+02   0.614274E+00  -0.532951E+00   0.181083E+05   0.183621E+01
  3150   0.156537E+02   0.615603E+00  -0.535960E+00   0.180895E+05   0.183218E+01
  3151   0.156018E+02   0.616922E+00  -0.539117E+00   0.180708E+05   0.182806E+01
  3152   0.155506E+02   0.618211E+00  -0.542414E+00   0.180520E+05   0.182384E+01
  3153   0.154985E+02   0.619491E+00  -0.545844E+00   0.180333E+05   0.181954E+01
  3154   0.154487E+02   0.620746E+00  -0.549399E+00   0.180146E+05   0.181516E+01
  3155   0.153982E+02   0.621985E+00  -0.553087E+00   0.179959E+05   0.181071E+01
  3156   0.153491E+02   0.623192E+00  -0.556908E+00   0.179773E+05   0.180619E+01
  3157   0.153000E+02   0.624389E+00  -0.560847E+00   0.179586E+05   0.180161E+01
  3158   0.152516E+02   0.625554E+00  -0.564896E+00   0.179400E+05   0.179699E+01
  3159   0.152039E+02   0.626695E+00  -0.569071E+00   0.179214E+05   0.179232E+01
  3160   0.151562E+02   0.627810E+00  -0.573356E+00   0.179028E+05   0.178761E+01
  3161   0.151100E+02   0.628909E+00  -0.577752E+00   0.178842E+05   0.178287E+01
  3162   0.150638E+02   0.629974E+00  -0.582251E+00   0.178657E+05   0.177811E+01
  3163   0.150183E+02   0.631007E+00  -0.586853E+00   0.178471E+05   0.177333E+01
  3164   0.149728E+02   0.632015E+00  -0.591558E+00   0.178286E+05   0.176853E+01
  3165   0.149280E+02   0.632990E+00  -0.596358E+00   0.178101E+05   0.176374E+01
  3166   0.148840E+02   0.633939E+00  -0.601254E+00   0.177917E+05   0.175895E+01
  3167   0.148414E+02   0.634848E+00  -0.606231E+00   0.177732E+05   0.175417E+01
  3168   0.147989E+02   0.635738E+00  -0.611296E+00   0.177548E+05   0.174940E+01
  3169   0.147571E+02   0.636595E+00  -0.616449E+00   0.177363E+05   0.174466E+01
  3170   0.147153E+02   0.637411E+00  -0.621690E+00   0.177180E+05   0.173995E+01
  3171   0.146734E+02   0.638193E+00  -0.626990E+00   0.176996E+05   0.173528E+01
  3172   0.146346E+02   0.638949E+00  -0.632378E+00   0.176812E+05   0.173065E+01
  3173   0.145943E+02   0.639664E+00  -0.637831E+00   0.176629E+05   0.172607E+01
  3174   0.145555E+02   0.640337E+00  -0.643336E+00   0.176445E+05   0.172155E+01
  3175   0.145174E+02   0.640975E+00  -0.648906E+00   0.176262E+05   0.171710E+01
  3176   0.144793E+02   0.641588E+00  -0.654535E+00   0.176079E+05   0.171271E+01
  3177   0.144420E+02   0.642150E+00  -0.660215E+00   0.175897E+05   0.170841E+01
  3178   0.144055E+02   0.642686E+00  -0.665953E+00   0.175714E+05   0.170419E+01
  3179   0.143682E+02   0.643172E+00  -0.671749E+00   0.175532E+05   0.170006E+01
  3180   0.143317E+02   0.643631E+00  -0.677634E+00   0.175350E+05   0.169603E+01
  3181   0.142966E+02   0.644040E+00  -0.683502E+00   0.175168E+05   0.169210E+01
  3182   0.142624E+02   0.644414E+00  -0.689392E+00   0.174986E+05   0.168829E+01
  3183   0.142289E+02   0.644745E+00  -0.695377E+00   0.174805E+05   0.168460E+01
  3184   0.141947E+02   0.645041E+00  -0.701384E+00   0.174623E+05   0.168103E+01
  3185   0.141620E+02   0.645294E+00  -0.707337E+00   0.174442E+05   0.167759E+01
  3186   0.141293E+02   0.645519E+00  -0.713386E+00   0.174261E+05   0.167430E+01
  3187   0.140981E+02   0.645686E+00  -0.719455E+00   0.174080E+05   0.167115E+01
  3188   0.140662E+02   0.645795E+00  -0.725546E+00   0.173900E+05   0.166815E+01
  3189   0.140358E+02   0.645876E+00  -0.731658E+00   0.173719E+05   0.166531E+01
  3190   0.140055E+02   0.645920E+00  -0.737717E+00   0.173539E+05   0.166264E+01
  3191   0.139759E+02   0.645914E+00  -0.743872E+00   0.173359E+05   0.166015E+01
  3192   0.139464E+02   0.645863E+00  -0.749973E+00   0.173179E+05   0.165783E+01
  3193   0.139176E+02   0.645769E+00  -0.756095E+00   0.172999E+05   0.165570E+01
  3194   0.138904E+02   0.645631E+00  -0.762238E+00   0.172820E+05   0.165377E+01
  3195   0.138632E+02   0.645456E+00  -0.768403E+00   0.172640E+05   0.165203E+01
  3196   0.138360E+02   0.645229E+00  -0.774514E+00   0.172461E+05   0.165050E+01
  3197   0.138097E+02   0.644958E+00  -0.780498E+00   0.172282E+05   0.164919E+01
  3198   0.137833E+02   0.644657E+00  -0.786651E+00   0.172103E+05   0.164810E+01
  3199   0.137585E+02   0.644297E+00  -0.792751E+00   0.171925E+05   0.164724E+01
  3200   0.137338E+02   0.643900E+00  -0.798724E+00   0.171746E+05   0.164661E+01
  3201   0.137091E+02   0.643457E+00  -0.804866E+00   0.171568E+05   0.164622E+01
  3202   0.136852E+02   0.642955E+00  -0.810880E+00   0.171390E+05   0.164606E+01
  3203   0.136621E+02   0.642430E+00  -0.816840E+00   0.171212E+05   0.164612E+01
  3204   0.136390E+02   0.641853E+00  -0.822895E+00   0.171034E+05   0.164638E+01
  3205   0.136167E+02   0.641222E+00  -0.828821E+00   0.170857E+05   0.164684E+01
  3206   0.135945E+02   0.640547E+00  -0.834617E+00   0.170679E+05   0.164749E+01
  3207   0.135738E+02   0.639833E+00  -0.840581E+00   0.170502E+05   0.164831E+01
  3208   0.135524E+02   0.639067E+00  -0.846340E+00   0.170325E+05   0.164929E+01
  3209   0.135311E+02   0.638262E+00  -0.852118E+00   0.170148E+05   0.165041E+01
  3210   0.135113E+02   0.637411E+00  -0.857840E+00   0.169972E+05   0.165168E+01
  3211   0.134915E+02   0.636522E+00  -0.863653E+00   0.169795E+05   0.165307E+01
  3212   0.134718E+02   0.635587E+00  -0.869112E+00   0.169619E+05   0.165457E+01
  3213   0.134529E+02   0.634607E+00  -0.874663E+00   0.169443E+05   0.165618E+01
  3214   0.134348E+02   0.633580E+00  -0.880155E+00   0.169267E+05   0.165788E+01
  3215   0.134160E+02   0.632507E+00  -0.885590E+00   0.169091E+05   0.165966E+01
  3216   0.133987E+02   0.631395E+00  -0.890891E+00   0.168915E+05   0.166151E+01
  3217   0.133815E+02   0.630236E+00  -0.896209E+00   0.168740E+05   0.166342E+01
  3218   0.133644E+02   0.629039E+00  -0.901392E+00   0.168565E+05   0.166537E+01
  3219   0.133480E+02   0.627802E+00  -0.906591E+00   0.168390E+05   0.166735E+01
  3220   0.133317E+02   0.626511E+00  -0.911655E+00   0.168215E+05   0.166936E+01
  3221   0.133162E+02   0.625181E+00  -0.916585E+00   0.168040E+05   0.167137E+01
  3222   0.133015E+02   0.623812E+00  -0.921529E+00   0.167866E+05   0.167339E+01
  3223   0.132861E+02   0.622411E+00  -0.926337E+00   0.167691E+05   0.167539E+01
  3224   0.132708E+02   0.620962E+00  -0.931084E+00   0.167517E+05   0.167737E+01
  3225   0.132563E+02   0.619466E+00  -0.935770E+00   0.167343E+05   0.167932E+01
  3226   0.132425E+02   0.617938E+00  -0.940320E+00   0.167169E+05   0.168121E+01
