#    L    TT             EE             TE             PP             TP          
   890   0.194785E+04   0.187507E+02   0.504325E+02   0.317779E+06   0.117004E+03
   891   0.193661E+04   0.190217E+02   0.512597E+02   0.317141E+06   0.116183E+03
   892   0.192530E+04   0.192952E+02   0.520571E+02   0.316505E+06   0.115360E+03
   893   0.191382E+04   0.195726E+02   0.528232E+02   0.315871E+06   0.114536E+03
   894   0.190242E+04   0.198517E+02   0.535578E+02   0.315238E+06   0.113711E+03
   895   0.189085E+04   0.201333E+02   0.542633E+02   0.314607E+06   0.112884E+03
   896   0.187928E+04   0.204181E+02   0.549367E+02   0.313978E+06   0.112056E+03
   897   0.186762E+04   0.207054E+02   0.555794E+02   0.313350E+06   0.111226E+03
   898   0.185602E+04   0.209944E+02   0.561907E+02   0.312724E+06   0.110396E+03
   899   0.184434E+04   0.212860E+02   0.567697E+02   0.312100E+06   0.109564E+03
   900   0.183258E+04   0.215793E+02   0.573181E+02   0.311478E+06   0.108731E+03
   901   0.182088E+04   0.218745E+02   0.578343E+02   0.310857E+06   0.107897E+03
   902   0.180910E+04   0.221714E+02   0.583189E+02   0.310238E+06   0.107062E+03
   903   0.179715E+04   0.224702E+02   0.587712E+02   0.309620E+06   0.106226E+03
   904   0.178542E+04   0.227700E+02   0.591912E+02   0.309004E+06   0.105389E+03
   905   0.177353E+04   0.230723E+02   0.595788E+02   0.308390E+06   0.104552E+03
   906   0.176163E+04   0.233750E+02   0.599339E+02   0.307777E+06   0.103714E+03
   907   0.174979E+04   0.236788E+02   0.602565E+02   0.307166E+06   0.102875E+03
   908   0.173801E+04   0.239836E+02   0.605473E+02   0.306557E+06   0.102036E+03
   909   0.172615E+04   0.242895E+02   0.608047E+02   0.305949E+06   0.101197E+03
   910   0.171420E+04   0.245973E+02   0.610310E+02   0.305343E+06   0.100357E+03
   911   0.170232E+04   0.249039E+02   0.612238E+02   0.304738E+06   0.995166E+02
   912   0.169043E+04   0.252123E+02   0.613846E+02   0.304135E+06   0.986763E+02
   913   0.167830E+04   0.255204E+02   0.615126E+02   0.303534E+06   0.978358E+02
   914   0.166653E+04   0.258288E+02   0.616093E+02   0.302934E+06   0.969953E+02
   915   0.165460E+04   0.261376E+02   0.616737E+02   0.302336E+06   0.961549E+02
   916   0.164281E+04   0.264460E+02   0.617053E+02   0.301739E+06   0.953145E+02
   917   0.163094E+04   0.267555E+02   0.617060E+02   0.301144E+06   0.944743E+02
   918   0.161920E+04   0.270639E+02   0.616737E+02   0.300551E+06   0.936344E+02
   919   0.160745E+04   0.273720E+02   0.616098E+02   0.299959E+06   0.927948E+02
   920   0.159569E+04   0.276797E+02   0.615135E+02   0.299369E+06   0.919557E+02
   921   0.158406E+04   0.279870E+02   0.613854E+02   0.298780E+06   0.911170E+02
   922   0.157235E+04   0.282933E+02   0.612264E+02   0.298193E+06   0.902789E+02
   923   0.156070E+04   0.285984E+02   0.610362E+02   0.297607E+06   0.894414E+02
   924   0.154912E+04   0.289033E+02   0.608142E+02   0.297023E+06   0.886046E+02
   925   0.153767E+04   0.292063E+02   0.605611E+02   0.296440E+06   0.877686E+02
   926   0.152614E+04   0.295089E+02   0.602782E+02   0.295859E+06   0.869335E+02
   927   0.151474E+04   0.298098E+02   0.599640E+02   0.295279E+06   0.860993E+02
   928   0.150340E+04   0.301096E+02   0.596193E+02   0.294701E+06   0.852662E+02
   929   0.149206E+04   0.304076E+02   0.592454E+02   0.294125E+06   0.844341E+02
   930   0.148085E+04   0.307030E+02   0.588408E+02   0.293550E+06   0.836032E+02
   931   0.146962E+04   0.309981E+02   0.584070E+02   0.292976E+06   0.827735E+02
   932   0.145854E+04   0.312900E+02   0.579439E+02   0.292404E+06   0.819452E+02
   933   0.144752E+04   0.315801E+02   0.574523E+02   0.291834E+06   0.811182E+02
   934   0.143656E+04   0.318691E+02   0.569327E+02   0.291265E+06   0.802928E+02
   935   0.142566E+04   0.321548E+02   0.563829E+02   0.290697E+06   0.794688E+02
   936   0.141489E+04   0.324381E+02   0.558059E+02   0.290131E+06   0.786465E+02
   937   0.140412E+04   0.327196E+02   0.552009E+02   0.289566E+06   0.778259E+02
   938   0.139348E+04   0.329985E+02   0.545685E+02   0.289003E+06   0.770071E+02
   939   0.138298E+04   0.332735E+02   0.539086E+02   0.288441E+06   0.761901E+02
   940   0.137247E+04   0.335467E+02   0.532221E+02   0.287881E+06   0.753750E+02
   941   0.136209E+04   0.338167E+02   0.525088E+02   0.287322E+06   0.745619E+02
   942   0.135177E+04   0.340834E+02   0.517694E+02   0.286765E+06   0.737510E+02
   943   0.134167E+04   0.343469E+02   0.510047E+02   0.286209E+06   0.729421E+02
   944   0.133162E+04   0.346072E+02   0.502138E+02   0.285655E+06   0.721355E+02
   945   0.132164E+04   0.348635E+02   0.493982E+02   0.285102E+06   0.713312E+02
   946   0.131180E+04   0.351173E+02   0.485577E+02   0.284550E+06   0.705293E+02
   947   0.130201E+04   0.353672E+02   0.476940E+02   0.284000E+06   0.697298E+02
   948   0.129222E+04   0.356146E+02   0.468061E+02   0.283451E+06   0.689329E+02
   949   0.128271E+04   0.358566E+02   0.458955E+02   0.282904E+06   0.681385E+02
   950   0.127325E+04   0.360953E+02   0.449614E+02   0.282358E+06   0.673469E+02
   951   0.126394E+04   0.363309E+02   0.440052E+02   0.281813E+06   0.665580E+02
   952   0.125476E+04   0.365625E+02   0.430277E+02   0.281270E+06   0.657719E+02
   953   0.124564E+04   0.367887E+02   0.420281E+02   0.280728E+06   0.649886E+02
   954   0.123666E+04   0.370117E+02   0.410078E+02   0.280188E+06   0.642082E+02
   955   0.122775E+04   0.372300E+02   0.399668E+02   0.279649E+06   0.634308E+02
   956   0.121897E+04   0.374443E+02   0.389050E+02   0.279111E+06   0.626563E+02
   957   0.121040E+04   0.376531E+02   0.378247E+02   0.278575E+06   0.618848E+02
   958   0.120181E+04   0.378572E+02   0.367243E+02   0.278040E+06   0.611164E+02
   959   0.119352E+04   0.380581E+02   0.356053E+02   0.277506E+06   0.603511E+02
   960   0.118529E+04   0.382535E+02   0.344698E+02   0.276974E+06   0.595889E+02
   961   0.117712E+04   0.384441E+02   0.333157E+02   0.276443E+06   0.588299E+02
   962   0.116916E+04   0.386300E+02   0.321450E+02   0.275914E+06   0.580741E+02
   963   0.116134E+04   0.388112E+02   0.309578E+02   0.275386E+06   0.573216E+02
   964   0.115366E+04   0.389868E+02   0.297555E+02   0.274859E+06   0.565723E+02
   965   0.114604E+04   0.391577E+02   0.285373E+02   0.274334E+06   0.558264E+02
   966   0.113864E+04   0.393238E+02   0.273047E+02   0.273809E+06   0.550840E+02
   967   0.113130E+04   0.394852E+02   0.260577E+02   0.273287E+06   0.543449E+02
   968   0.112410E+04   0.396395E+02   0.247969E+02   0.272765E+06   0.536093E+02
   969   0.111711E+04   0.397891E+02   0.235238E+02   0.272245E+06   0.528772E+02
   970   0.111026E+04   0.399338E+02   0.222369E+02   0.271726E+06   0.521487E+02
   971   0.110348E+04   0.400730E+02   0.209384E+02   0.271209E+06   0.514238E+02
   972   0.109684E+04   0.402060E+02   0.196289E+02   0.270693E+06   0.507025E+02
   973   0.109033E+04   0.403333E+02   0.183078E+02   0.270178E+06   0.499849E+02
   974   0.108404E+04   0.404559E+02   0.169757E+02   0.269665E+06   0.492710E+02
   975   0.107789E+04   0.405729E+02   0.156347E+02   0.269152E+06   0.485609E+02
   976   0.107189E+04   0.406828E+02   0.142842E+02   0.268642E+06   0.478546E+02
   977   0.106602E+04   0.407879E+02   0.129256E+02   0.268132E+06   0.471522E+02
   978   0.106022E+04   0.408875E+02   0.115586E+02   0.267624E+06   0.464536E+02
   979   0.105470E+04   0.409814E+02   0.101847E+02   0.267117E+06   0.457590E+02
   980   0.104926E+04   0.410690E+02   0.880353E+01   0.266611E+06   0.450683E+02
   981   0.104395E+04   0.411495E+02   0.741590E+01   0.266106E+06   0.443817E+02
   982   0.103879E+04   0.412259E+02   0.602279E+01   0.265603E+06   0.436991E+02
   983   0.103384E+04   0.412960E+02   0.462426E+01   0.265101E+06   0.430207E+02
   984   0.102896E+04   0.413582E+02   0.322102E+01   0.264601E+06   0.423463E+02
   985   0.102430E+04   0.414163E+02   0.181348E+01   0.264101E+06   0.416762E+02
   986   0.101970E+04   0.414680E+02   0.402621E+00   0.263603E+06   0.410103E+02
   987   0.101525E+04   0.415133E+02  -0.101167E+01   0.263106E+06   0.403487E+02
   988   0.101102E+04   0.415538E+02  -0.242824E+01   0.262611E+06   0.396913E+02
   989   0.100692E+04   0.415871E+02  -0.384578E+01   0.262116E+06   0.390384E+02
   990   0.100297E+04   0.416177E+02  -0.526574E+01   0.261623E+06   0.383898E+02
   991   0.999163E+03   0.416390E+02  -0.668616E+01   0.261131E+06   0.377457E+02
   992   0.995498E+03   0.416546E+02  -0.810707E+01   0.260641E+06   0.371060E+02
   993   0.991903E+03   0.416638E+02  -0.952775E+01   0.260151E+06   0.364709E+02
   994   0.988525E+03   0.416680E+02  -0.109468E+02   0.259663E+06   0.358403E+02
   995   0.985366E+03   0.416659E+02  -0.123649E+02   0.259176E+06   0.352144E+02
   996   0.982276E+03   0.416558E+02  -0.137807E+02   0.258691E+06   0.345931E+02
   997   0.979330E+03   0.416423E+02  -0.151949E+02   0.258206E+06   0.339764E+02
   998   0.976529E+03   0.416216E+02  -0.166046E+02   0.257723E+06   0.333646E+02
   999   0.973872E+03   0.415952E+02  -0.180114E+02   0.257241E+06   0.327574E+02
  1000   0.971359E+03   0.415631E+02  -0.194145E+02   0.256760E+06   0.321552E+02
  1001   0.968992E+03   0.415245E+02  -0.208116E+02   0.256280E+06   0.315577E+02
  1002   0.966695E+03   0.414795E+02  -0.222037E+02   0.255802E+06   0.309651E+02
  1003   0.964618E+03   0.414294E+02  -0.235905E+02   0.255324E+06   0.303774E+02
  1004   0.962686E+03   0.413729E+02  -0.249708E+02   0.254848E+06   0.297946E+02
  1005   0.960975E+03   0.413107E+02  -0.263428E+02   0.254374E+06   0.292167E+02
  1006   0.959335E+03   0.412419E+02  -0.277082E+02   0.253900E+06   0.286437E+02
  1007   0.957767E+03   0.411673E+02  -0.290654E+02   0.253427E+06   0.280756E+02
  1008   0.956122E+03   0.410870E+02  -0.304137E+02   0.252956E+06   0.275124E+02
  1009   0.954847E+03   0.410009E+02  -0.317530E+02   0.252486E+06   0.269542E+02
  1010   0.953718E+03   0.409097E+02  -0.330827E+02   0.252017E+06   0.264009E+02
  1011   0.952663E+03   0.408134E+02  -0.344019E+02   0.251549E+06   0.258525E+02
  1012   0.951754E+03   0.407106E+02  -0.357121E+02   0.251082E+06   0.253091E+02
  1013   0.950993E+03   0.406034E+02  -0.370096E+02   0.250617E+06   0.247706E+02
  1014   0.950380E+03   0.404897E+02  -0.382966E+02   0.250153E+06   0.242372E+02
  1015   0.949766E+03   0.403715E+02  -0.395708E+02   0.249689E+06   0.237087E+02
  1016   0.949374E+03   0.402467E+02  -0.408331E+02   0.249227E+06   0.231852E+02
  1017   0.949130E+03   0.401176E+02  -0.420826E+02   0.248767E+06   0.226667E+02
  1018   0.948961E+03   0.399818E+02  -0.433186E+02   0.248307E+06   0.221532E+02
  1019   0.948866E+03   0.398424E+02  -0.445411E+02   0.247848E+06   0.216447E+02
  1020   0.948995E+03   0.396955E+02  -0.457493E+02   0.247391E+06   0.211413E+02
  1021   0.949198E+03   0.395442E+02  -0.469433E+02   0.246935E+06   0.206428E+02
  1022   0.949476E+03   0.393885E+02  -0.481221E+02   0.246479E+06   0.201495E+02
  1023   0.949904E+03   0.392268E+02  -0.492830E+02   0.246025E+06   0.196612E+02
  1024   0.950408E+03   0.390599E+02  -0.504295E+02   0.245573E+06   0.191779E+02
  1025   0.950987E+03   0.388893E+02  -0.515565E+02   0.245121E+06   0.186997E+02
  1026   0.951939E+03   0.387127E+02  -0.526684E+02   0.244670E+06   0.182266E+02
  1027   0.952745E+03   0.385331E+02  -0.537630E+02   0.244221E+06   0.177586E+02
  1028   0.953627E+03   0.383483E+02  -0.548388E+02   0.243772E+06   0.172957E+02
  1029   0.954660E+03   0.381581E+02  -0.558979E+02   0.243325E+06   0.168379E+02
  1030   0.955770E+03   0.379642E+02  -0.569382E+02   0.242879E+06   0.163852E+02
  1031   0.956808E+03   0.377658E+02  -0.579581E+02   0.242434E+06   0.159376E+02
  1032   0.958146E+03   0.375613E+02  -0.589629E+02   0.241990E+06   0.154952E+02
  1033   0.959487E+03   0.373538E+02  -0.599473E+02   0.241547E+06   0.150579E+02
  1034   0.961055E+03   0.371431E+02  -0.609113E+02   0.241105E+06   0.146257E+02
  1035   0.962626E+03   0.369272E+02  -0.618564E+02   0.240664E+06   0.141987E+02
  1036   0.964276E+03   0.367066E+02  -0.627818E+02   0.240225E+06   0.137769E+02
  1037   0.966003E+03   0.364829E+02  -0.636868E+02   0.239786E+06   0.133602E+02
  1038   0.967884E+03   0.362561E+02  -0.645714E+02   0.239349E+06   0.129488E+02
  1039   0.969843E+03   0.360247E+02  -0.654318E+02   0.238913E+06   0.125425E+02
  1040   0.971733E+03   0.357894E+02  -0.662732E+02   0.238477E+06   0.121414E+02
  1041   0.973850E+03   0.355516E+02  -0.670904E+02   0.238043E+06   0.117456E+02
  1042   0.975973E+03   0.353093E+02  -0.678880E+02   0.237610E+06   0.113549E+02
  1043   0.978175E+03   0.350637E+02  -0.686613E+02   0.237178E+06   0.109695E+02
  1044   0.980531E+03   0.348142E+02  -0.694141E+02   0.236747E+06   0.105894E+02
  1045   0.982819E+03   0.345637E+02  -0.701463E+02   0.236317E+06   0.102144E+02
  1046   0.985261E+03   0.343085E+02  -0.708506E+02   0.235888E+06   0.984477E+01
  1047   0.987784E+03   0.340502E+02  -0.715418E+02   0.235461E+06   0.948037E+01
  1048   0.990239E+03   0.337893E+02  -0.722051E+02   0.235034E+06   0.912123E+01
  1049   0.992849E+03   0.335259E+02  -0.728403E+02   0.234608E+06   0.876739E+01
  1050   0.995466E+03   0.332593E+02  -0.734549E+02   0.234184E+06   0.841883E+01
  1051   0.998164E+03   0.329901E+02  -0.740490E+02   0.233760E+06   0.807556E+01
  1052   0.100094E+04   0.327184E+02  -0.746150E+02   0.233338E+06   0.773759E+01
  1053   0.100366E+04   0.324442E+02  -0.751603E+02   0.232916E+06   0.740488E+01
  1054   0.100645E+04   0.321682E+02  -0.756849E+02   0.232496E+06   0.707743E+01
  1055   0.100925E+04   0.318904E+02  -0.761813E+02   0.232076E+06   0.675523E+01
  1056   0.101213E+04   0.316101E+02  -0.766569E+02   0.231658E+06   0.643826E+01
  1057   0.101510E+04   0.313279E+02  -0.771042E+02   0.231240E+06   0.612650E+01
  1058   0.101822E+04   0.310447E+02  -0.775306E+02   0.230824E+06   0.581994E+01
  1059   0.102127E+04   0.307590E+02  -0.779287E+02   0.230409E+06   0.551857E+01
  1060   0.102433E+04   0.304714E+02  -0.783058E+02   0.229994E+06   0.522237E+01
  1061   0.102740E+04   0.301835E+02  -0.786544E+02   0.229581E+06   0.493134E+01
  1062   0.103055E+04   0.298938E+02  -0.789820E+02   0.229169E+06   0.464545E+01
  1063   0.103356E+04   0.296030E+02  -0.792810E+02   0.228758E+06   0.436469E+01
  1064   0.103672E+04   0.293111E+02  -0.795663E+02   0.228347E+06   0.408905E+01
  1065   0.103989E+04   0.290173E+02  -0.798230E+02   0.227938E+06   0.381851E+01
  1066   0.104300E+04   0.287232E+02  -0.800510E+02   0.227530E+06   0.355306E+01
  1067   0.104626E+04   0.284288E+02  -0.802504E+02   0.227123E+06   0.329269E+01
  1068   0.104946E+04   0.281332E+02  -0.804284E+02   0.226716E+06   0.303738E+01
  1069   0.105266E+04   0.278380E+02  -0.805924E+02   0.226311E+06   0.278712E+01
  1070   0.105595E+04   0.275410E+02  -0.807277E+02   0.225907E+06   0.254189E+01
  1071   0.105909E+04   0.272450E+02  -0.808340E+02   0.225504E+06   0.230169E+01
  1072   0.106232E+04   0.269480E+02  -0.809114E+02   0.225101E+06   0.206648E+01
  1073   0.106562E+04   0.266513E+02  -0.809673E+02   0.224700E+06   0.183627E+01
  1074   0.106879E+04   0.263549E+02  -0.810016E+02   0.224300E+06   0.161104E+01
  1075   0.107204E+04   0.260574E+02  -0.810143E+02   0.223900E+06   0.139077E+01
  1076   0.107523E+04   0.257610E+02  -0.809979E+02   0.223502E+06   0.117546E+01
  1077   0.107849E+04   0.254650E+02  -0.809672E+02   0.223105E+06   0.965074E+00
  1078   0.108162E+04   0.251700E+02  -0.808924E+02   0.222708E+06   0.759614E+00
  1079   0.108475E+04   0.248746E+02  -0.808107E+02   0.222313E+06   0.559062E+00
  1080   0.108797E+04   0.245796E+02  -0.807072E+02   0.221918E+06   0.363405E+00
  1081   0.109104E+04   0.242871E+02  -0.805744E+02   0.221525E+06   0.172627E+00
  1082   0.109412E+04   0.239949E+02  -0.804197E+02   0.221132E+06  -0.132845E-01
  1083   0.109722E+04   0.237030E+02  -0.802429E+02   0.220741E+06  -0.194344E+00
  1084   0.110032E+04   0.234130E+02  -0.800442E+02   0.220350E+06  -0.370565E+00
  1085   0.110335E+04   0.231240E+02  -0.798160E+02   0.219960E+06  -0.541962E+00
  1086   0.110639E+04   0.228367E+02  -0.795805E+02   0.219572E+06  -0.708549E+00
  1087   0.110937E+04   0.225513E+02  -0.793007E+02   0.219184E+06  -0.870339E+00
  1088   0.111228E+04   0.222654E+02  -0.790135E+02   0.218797E+06  -0.102735E+01
  1089   0.111520E+04   0.219828E+02  -0.786966E+02   0.218411E+06  -0.117959E+01
  1090   0.111805E+04   0.217019E+02  -0.783723E+02   0.218026E+06  -0.132707E+01
  1091   0.112091E+04   0.214221E+02  -0.780109E+02   0.217642E+06  -0.146982E+01
  1092   0.112379E+04   0.211440E+02  -0.776345E+02   0.217259E+06  -0.160784E+01
  1093   0.112652E+04   0.208692E+02  -0.772357E+02   0.216877E+06  -0.174114E+01
  1094   0.112911E+04   0.205954E+02  -0.768219E+02   0.216496E+06  -0.186975E+01
  1095   0.113185E+04   0.203256E+02  -0.763931E+02   0.216115E+06  -0.199368E+01
  1096   0.113446E+04   0.200561E+02  -0.759343E+02   0.215736E+06  -0.211293E+01
  1097   0.113700E+04   0.197897E+02  -0.754529E+02   0.215358E+06  -0.222753E+01
  1098   0.113956E+04   0.195266E+02  -0.749564E+02   0.214980E+06  -0.233748E+01
  1099   0.114204E+04   0.192660E+02  -0.744446E+02   0.214603E+06  -0.244281E+01
  1100   0.114446E+04   0.190086E+02  -0.739101E+02   0.214228E+06  -0.254352E+01
  1101   0.114682E+04   0.187529E+02  -0.733581E+02   0.213853E+06  -0.263964E+01
  1102   0.114925E+04   0.185004E+02  -0.727863E+02   0.213479E+06  -0.273118E+01
  1103   0.115148E+04   0.182512E+02  -0.721976E+02   0.213106E+06  -0.281819E+01
  1104   0.115371E+04   0.180059E+02  -0.715905E+02   0.212734E+06  -0.290070E+01
  1105   0.115580E+04   0.177631E+02  -0.709673E+02   0.212363E+06  -0.297875E+01
  1106   0.115790E+04   0.175228E+02  -0.703264E+02   0.211992E+06  -0.305235E+01
  1107   0.115993E+04   0.172866E+02  -0.696692E+02   0.211623E+06  -0.312155E+01
  1108   0.116190E+04   0.170528E+02  -0.689965E+02   0.211254E+06  -0.318639E+01
  1109   0.116373E+04   0.168208E+02  -0.683075E+02   0.210887E+06  -0.324688E+01
  1110   0.116556E+04   0.165950E+02  -0.676037E+02   0.210520E+06  -0.330307E+01
  1111   0.116726E+04   0.163725E+02  -0.668843E+02   0.210154E+06  -0.335499E+01
  1112   0.116903E+04   0.161532E+02  -0.661514E+02   0.209789E+06  -0.340267E+01
  1113   0.117059E+04   0.159388E+02  -0.654029E+02   0.209425E+06  -0.344615E+01
  1114   0.117208E+04   0.157268E+02  -0.646416E+02   0.209062E+06  -0.348545E+01
  1115   0.117358E+04   0.155197E+02  -0.638676E+02   0.208699E+06  -0.352061E+01
  1116   0.117501E+04   0.153166E+02  -0.630801E+02   0.208338E+06  -0.355167E+01
  1117   0.117630E+04   0.151175E+02  -0.622804E+02   0.207977E+06  -0.357865E+01
  1118   0.117752E+04   0.149232E+02  -0.614672E+02   0.207618E+06  -0.360159E+01
